condition,sex,subject,leg,fibre_area,circularity
Condition A,F,38,Right,1162.289,0.809849711
Condition A,F,38,Right,777.711,0.911183931
Condition A,F,38,Right,833.317,0.835210957
Condition A,F,38,Right,1313.943,0.879901167
Condition A,F,38,Right,1100.461,0.827195666
Condition A,F,38,Right,1093.462,0.858480514
Condition A,F,38,Right,1449.264,0.926017799
Condition A,F,38,Right,1094.628,0.868129754
Condition A,F,38,Right,869.481,0.898811132
Condition A,F,38,Right,1102.405,0.730234278
Condition A,F,38,Right,707.328,0.937973582
Condition A,F,38,Right,1245.504,0.861341326
Condition A,F,38,Right,682.441,0.840741372
Condition A,F,38,Right,983.804,0.903621099
Condition A,F,38,Right,507.068,0.798113073
Condition A,F,38,Right,653.666,0.763562663
Condition A,F,38,Right,914.588,0.886658709
Condition A,F,38,Right,754.38,0.8724725
Condition A,F,38,Right,689.83,0.891396225
Condition A,F,38,Right,728.326,0.893885748
Condition A,F,38,Right,623.724,0.789334444
Condition A,F,38,Right,858.593,0.917921729
Condition A,F,41,Left,2455.622,0.857037015
Condition A,F,41,Left,1691.91,0.864898795
Condition A,F,41,Left,942.586,0.879984005
Condition A,F,41,Left,2412.848,0.729727951
Condition A,F,41,Left,2936.636,0.90133861
Condition A,F,41,Left,2566.057,0.852344596
Condition A,F,41,Left,2102.93,0.806371488
Condition A,F,41,Left,2412.07,0.888096958
Condition A,F,41,Left,1291.389,0.947633284
Condition A,F,41,Left,1219.062,0.845675437
Condition A,F,41,Left,951.14,0.909096637
Condition A,F,41,Left,2351.02,0.907155727
Condition A,F,41,Left,2275.582,0.8633746
Condition A,F,41,Left,1166.955,0.868411035
Condition A,F,41,Left,930.92,0.915779938
Condition A,F,41,Left,919.254,0.920816882
Condition A,F,41,Left,407.521,0.861287554
Condition A,F,41,Left,1137.791,0.932999491
Condition A,F,41,Left,2196.256,0.888366548
Condition A,F,41,Left,2671.048,0.816002431
Condition A,F,41,Left,1002.858,0.842058271
Condition A,F,41,Left,1663.524,0.823965609
Condition A,F,41,Left,2593.277,0.927417046
Condition A,F,41,Left,2756.985,0.895666622
Condition A,F,41,Left,956.584,0.936959978
Condition A,F,41,Left,2588.611,0.93173324
Condition A,F,41,Left,2013.105,0.906364592
Condition A,F,41,Left,1050.299,0.811239487
Condition A,F,41,Left,538.176,0.806149855
Condition A,F,41,Left,1895.67,0.854749734
Condition A,F,41,Left,2664.438,0.821052399
Condition A,F,41,Left,2325.745,0.840858451
Condition A,F,41,Left,834.095,0.835736935
Condition A,F,41,Left,1306.943,0.903093003
Condition A,F,41,Left,1566.31,0.898204647
Condition A,F,41,Left,2213.365,0.917334727
Condition A,F,41,Left,1640.97,0.944166832
Condition A,F,41,Left,2394.961,0.893784525
Condition A,F,41,Left,1738.184,0.914581113
Condition A,F,41,Left,955.029,0.842794344
Condition A,F,41,Left,1350.884,0.918033759
Condition A,F,41,Left,2019.715,0.951324393
Condition A,F,41,Left,2225.42,0.847151988
Condition A,F,41,Left,2382.129,0.838193775
Condition A,F,41,Left,816.208,0.888401564
Condition A,F,41,Left,883.48,0.915822377
Condition A,F,41,Left,722.105,0.794321633
Condition A,F,41,Left,751.269,0.777937433
Condition A,F,41,Left,1557.366,0.925281254
Condition A,F,41,Left,2750.375,0.85651084
Condition A,F,41,Left,551.786,0.956174651
Condition A,F,41,Left,1690.355,0.818739344
Condition A,F,41,Left,2080.766,0.887965014
Condition A,F,41,Left,1471.429,0.796244101
Condition A,F,41,Left,1716.408,0.864887889
Condition A,F,41,Left,2062.878,0.736727358
Condition A,F,41,Left,2069.1,0.955456038
Condition A,F,41,Left,1871.95,0.918152501
Condition A,F,41,Left,2367.352,0.940654849
Condition A,F,41,Left,2524.839,0.88630641
Condition A,F,41,Left,732.215,0.791827144
Condition A,F,41,Left,1444.598,0.879451474
Condition A,F,41,Left,2888.03,0.793241838
Condition A,F,41,Left,853.538,0.898720668
Condition A,F,41,Left,1671.69,0.798702395
Condition A,F,41,Left,1795.735,0.830269815
Condition A,F,41,Left,647.444,0.788248488
Condition A,F,41,Left,2334.688,0.91232394000000006
Condition A,F,41,Left,731.048,0.786110371
Condition A,F,41,Left,2220.365,0.822108262
Condition A,F,41,Left,2445.123,0.790752897
Condition A,F,41,Left,1394.047,0.815280885
Condition A,F,41,Left,2892.696,0.915787561
Condition A,F,41,Left,1542.201,0.935871987
Condition A,F,41,Left,2025.159,0.917252034
Condition A,F,41,Left,1753.738,0.926070079
Condition A,F,41,Left,1216.34,0.887197546
Condition A,F,41,Left,1032.022,0.907132256
Condition A,F,41,Left,2242.141,0.680000493
Condition A,F,41,Left,1208.174,0.943537776
Condition A,F,41,Left,1775.125,0.920377365
Condition A,F,41,Left,1990.162,0.907492714
Condition A,F,41,Left,1924.446,0.802478423
Condition A,F,41,Left,677.775,0.864856592
Condition A,F,41,Left,809.597,0.907584986
Condition A,F,41,Left,2424.125,0.798200317
Condition A,F,41,Left,1673.245,0.896232128
Condition A,F,41,Left,1463.263,0.902295848
Condition A,F,41,Left,932.087,0.868235447
Condition A,F,41,Left,1444.598,0.898423057
Condition A,F,41,Left,1848.619,0.840599413
Condition A,F,41,Left,2923.415,0.905442304
Condition A,F,41,Left,1189.898,0.798895824
Condition A,F,41,Left,1921.335,0.856749715
Condition A,F,41,Left,1597.418,0.815699694
Condition A,F,41,Left,929.753,0.898217848
Condition A,F,41,Left,1060.409,0.634482727
Condition A,F,41,Left,1552.7,0.910611206
Condition A,F,41,Left,2192.367,0.933152818
Condition A,F,41,Left,2517.061,0.818138024
Condition A,F,41,Left,984.193,0.891238871
Condition A,F,41,Left,878.813,0.846821243
Condition A,F,41,Left,1736.629,0.927709369
Condition A,F,41,Left,955.807,0.904400436
Condition A,F,41,Left,1224.117,0.890792135
Condition A,F,41,Left,1230.339,0.886326553
Condition A,F,41,Left,2309.413,0.945367596
Condition A,F,41,Left,823.985,0.912955836
Condition A,F,41,Left,988.859,0.913473557
Condition A,F,41,Left,1702.409,0.924618461
Condition A,F,41,Left,1127.292,0.892800418
Condition A,F,41,Left,819.318,0.850701751
Condition A,F,41,Left,644.334,0.886972911
Condition A,F,41,Left,1080.24,0.842098625
Condition A,F,41,Left,1219.84,0.896321372
Condition A,F,41,Left,1757.238,0.891571455
Condition A,F,41,Left,2785.372,0.924156436
Condition A,F,41,Left,1803.901,0.9090672
Condition A,F,41,Left,755.546,0.832072081
Condition A,F,41,Left,892.034,0.784373471
Condition A,F,41,Left,2232.419,0.835919581
Condition A,F,41,Left,2383.295,0.791874266
Condition A,F,41,Left,1273.502,0.904676699
Condition A,F,41,Left,1991.718,0.784668668
Condition A,F,41,Left,1943.111,0.88399194
Condition A,F,41,Left,1865.729,0.837693001
Condition A,F,41,Left,782.766,0.915073097
Condition A,F,41,Left,2344.41,0.908043688
Condition A,F,41,Left,716.661,0.86103897
Condition A,F,41,Left,745.436,0.872897736
Condition A,F,41,Left,1489.316,0.902373945
Condition A,F,41,Left,849.26,0.858458195
Condition A,F,41,Left,1319.387,0.943889595
Condition A,F,41,Left,963.973,0.86854345
Condition A,F,41,Left,668.054,0.93896372
Condition A,F,41,Left,1324.053,0.922246308
Condition A,F,41,Left,1277.39,0.945536721
Condition A,F,41,Left,2329.633,0.915569345
Condition A,F,41,Left,2245.251,0.887272399
Condition A,F,41,Left,2325.745,0.85417561
Condition A,F,41,Left,1341.94,0.856086596
Condition A,F,41,Left,928.976,0.855615576
Condition A,F,41,Left,2203.644,0.909009566
Condition A,F,41,Left,1101.239,0.952282548
Condition A,F,41,Left,753.213,0.906177075
Condition A,F,41,Left,645.889,0.925737359
Condition A,F,41,Left,1964.887,0.904009218
Condition A,F,41,Left,2120.818,0.806684715
Condition A,F,41,Left,1332.608,0.827993606
Condition A,F,41,Left,2173.702,0.917109441
Condition A,F,41,Left,2297.747,0.911736017
Condition A,F,41,Right,1456.653,0.702826873
Condition A,F,41,Right,1182.898,0.881034509
Condition A,F,41,Right,1935.723,0.882392683
Condition A,F,41,Right,1648.358,0.692864901
Condition A,F,41,Right,1068.186,0.825456402
Condition A,F,41,Right,911.866,0.752936297
Condition A,F,41,Right,1486.983,0.80405931
Condition A,F,41,Right,1517.314,0.784054624
Condition A,F,41,Right,1219.062,0.860649952
Condition A,F,41,Right,1202.341,0.899375369
Condition A,F,41,Right,778.489,0.935450844
Condition A,F,41,Right,1563.199,0.842428886
Condition A,F,41,Right,981.082,0.957587632
Condition A,F,41,Right,692.163,0.73894141
Condition A,F,41,Right,1912.002,0.834387481
Condition A,F,41,Right,797.154,0.873130675
Condition A,F,41,Right,1007.136,0.891809423
Condition A,F,41,Right,1119.515,0.929843132
Condition A,F,41,Right,1181.732,0.894403981
Condition A,F,41,Right,1180.565,0.877431444
Condition A,F,41,Right,735.715,0.823951257
Condition A,F,41,Right,909.533,0.790029158
Condition A,F,41,Right,914.977,0.866894422
Condition A,F,41,Right,1483.095,0.861670978
Condition A,F,41,Right,1028.523,0.8980829
Condition A,F,41,Right,1189.12,0.898823365
Condition A,F,41,Right,910.7,0.934440849
Condition A,F,41,Right,755.157,0.901885193
Condition A,F,41,Right,1440.321,0.828988416
Condition A,F,41,Right,1024.245,0.838224123
Condition A,F,41,Right,1170.844,0.901291952
Condition A,F,41,Right,1320.942,0.82168088
Condition A,F,41,Right,755.157,0.798798232
Condition A,F,41,Right,993.526,0.827269822
Condition A,F,41,Right,1190.675,0.860500195
Condition A,F,41,Right,1518.481,0.90842658
Condition A,F,41,Right,1065.853,0.94051553
Condition A,F,41,Right,942.975,0.899471684
Condition A,F,41,Right,1772.014,0.800671534
Condition A,F,41,Right,835.65,0.844049622
Condition A,F,41,Right,688.663,0.897937737
Condition A,F,41,Right,1231.894,0.835719483
Condition A,F,41,Right,753.602,0.949500264
Condition A,F,41,Right,831.762,0.942715467
Condition A,F,41,Right,1666.635,0.899066655
Condition A,F,41,Right,1514.981,0.749430126
Condition A,F,41,Right,1909.28,0.788694794
Condition A,F,41,Right,1320.942,0.887228748
Condition A,F,41,Right,1633.582,0.7682626
Condition A,F,41,Right,1002.469,0.952830925
Condition A,F,41,Right,1004.414,0.940151373
Condition A,F,41,Right,860.148,0.76614831
Condition A,F,41,Right,1063.52,0.865888117
Condition A,F,41,Right,873.369,0.842785336
Condition A,F,41,Right,609.725,0.918150668
Condition A,F,41,Right,1152.568,0.883140569
Condition A,F,41,Right,916.532,0.805119864
Condition A,F,41,Right,1394.436,0.830396717
Condition A,F,41,Right,862.87,0.851018896
Condition A,F,41,Right,1571.365,0.869294513
Condition A,F,41,Right,949.974,0.918574342
Condition A,F,41,Right,1054.187,0.787082914
Condition A,F,41,Right,1159.956,0.803514394
Condition A,F,41,Right,854.704,0.860238307
Condition A,F,41,Right,1072.075,0.84627209
Condition A,F,41,Right,1085.684,0.961282239
Condition A,F,41,Right,1085.684,0.961282239
Condition A,F,41,Right,1085.684,0.961282239
Condition A,F,41,Right,1085.684,0.961282239
Condition A,F,45,Left,1491.261,0.894337764
Condition A,F,45,Left,848.871,0.839739687
Condition A,F,45,Left,805.709,0.741080079
Condition A,F,45,Left,674.275,0.917403142
Condition A,F,45,Left,1192.62,0.885805118
Condition A,F,45,Left,1495.538,0.83327367
Condition A,F,45,Left,1672.079,0.871287081
Condition A,F,45,Left,707.717,0.91750322
Condition A,F,45,Left,1536.368,0.849178656
Condition A,F,45,Left,1332.997,0.846300239
Condition A,F,45,Left,2102.542,0.883774978
Condition A,F,45,Left,1365.272,0.896737057
Condition A,F,45,Left,806.486,0.942220653
Condition A,F,45,Left,1040.577,0.937913367
Condition A,F,45,Left,825.54,0.875818218
Condition A,F,45,Left,1267.28,0.835536364
Condition A,F,45,Left,630.724,0.881194218
Condition A,F,45,Left,1131.569,0.814026614
Condition A,F,45,Left,1579.92,0.920402502
Condition A,F,45,Left,1908.114,0.850712388
Condition A,F,45,Left,1672.467,0.788449256
Condition A,F,45,Left,1649.914,0.795729028
Condition A,F,45,Left,1022.301,0.897146416
Condition A,F,45,Left,694.107,0.92165297
Condition A,F,45,Left,1137.013,0.803301813
Condition A,F,45,Left,628.39,0.866203021
Condition A,F,45,Left,824.762,0.900626758
Condition A,F,45,Left,1411.934,0.93464222
Condition A,F,45,Left,1256.003,0.847783993
Condition A,F,45,Left,560.341,0.939820827
Condition A,F,45,Left,1080.24,0.923064487
Condition A,F,45,Left,1453.542,0.947972299
Condition A,F,45,Left,493.069,0.856576846
Condition A,F,45,Left,411.409,0.92942519
Condition A,F,45,Left,715.494,0.837674233
Condition A,F,45,Left,450.295,0.819432222
Condition A,F,45,Left,866.759,0.857907139
Condition A,F,45,Left,450.295,0.938136114
Condition A,F,45,Left,966.695,0.844715632
Condition A,F,45,Left,991.193,0.899118876
Condition A,F,45,Left,1648.747,0.73621609
Condition A,F,45,Left,1552.311,0.890766498
Condition A,F,45,Left,666.109,0.899093277
Condition A,F,45,Left,1307.721,0.887304104
Condition A,F,45,Left,601.171,0.901279319
Condition A,F,45,Left,865.203,0.943257064
Condition A,F,45,Left,1522.369,0.86224392
Condition A,F,45,Left,1058.465,0.870650078
Condition A,F,45,Left,600.782,0.853231896
Condition A,F,45,Left,1253.67,0.922886226
Condition A,F,45,Left,1541.812,0.87454733
Condition A,F,45,Left,1154.123,0.850346742
Condition A,F,45,Left,648.222,0.934022363
Condition A,F,45,Left,1704.354,0.846962702
Condition A,F,45,Left,972.528,0.912304292
Condition A,F,45,Left,1513.814,0.897676471
Condition A,F,45,Left,471.293,0.909753989
Condition A,F,45,Left,857.037,0.913744875
Condition A,F,45,Left,865.592,0.827907664
Condition A,F,45,Left,495.013,0.777467246
Condition A,F,45,Left,1815.177,0.824251948
Condition A,F,45,Left,1325.997,0.857817229
Condition A,F,45,Left,1865.729,0.866180128
Condition A,F,45,Left,796.376,0.906099529
Condition A,F,45,Left,713.161,0.909350055
Condition A,F,45,Left,437.074,0.810931219
Condition A,F,45,Left,1240.449,0.844486572
Condition A,F,45,Left,1306.554,0.843422648
Condition A,F,45,Left,1459.763,0.79716519
Condition A,F,45,Left,1085.296,0.827118736
Condition A,F,45,Left,662.999,0.825413763
Condition A,F,45,Left,1583.419,0.915074027
Condition A,F,45,Left,902.145,0.971405885
Condition A,F,45,Left,825.54,0.926262323
Condition A,F,45,Left,1316.665,0.943707345
Condition A,F,45,Left,1402.991,0.904845516
Condition A,F,45,Left,1066.242,0.923888436
Condition A,F,45,Left,497.735,0.928120027
Condition A,F,45,Left,1211.674,0.912626652
Condition A,F,45,Left,341.415,0.776371514
Condition A,F,45,Left,1925.612,0.851712195
Condition A,F,45,Left,1577.587,0.770612057
Condition A,F,45,Left,794.043,0.824353688
Condition A,F,45,Left,785.877,0.846634731
Condition A,F,45,Left,753.213,0.929346339
Condition A,F,45,Left,411.798,0.830399434
Condition A,F,45,Left,558.785,0.826465874
Condition A,F,45,Left,1620.361,0.873920893
Condition A,F,45,Left,1125.348,0.87629592
Condition A,F,45,Left,937.531,0.894996082
Condition A,F,45,Left,457.683,0.9139444
Condition A,F,45,Left,1143.624,0.879746287
Condition A,F,45,Left,1618.805,0.86972809
Condition A,F,45,Left,1406.49,0.780993593
Condition A,F,45,Left,1886.727,0.812976284
Condition A,F,45,Left,1577.975,0.831682529
Condition A,F,45,Left,1562.032,0.786132675
Condition A,F,45,Left,332.86,0.912844502
Condition A,F,45,Left,1842.786,0.788390797
Condition A,F,45,Left,1648.747,0.745573211
Condition A,F,45,Left,1338.441,0.804655317
Condition A,F,45,Left,665.721,0.895504189
Condition A,F,45,Left,1457.041,0.921709643
Condition A,F,45,Left,633.446,0.780706026
Condition A,F,45,Left,1425.933,0.900063038
Condition A,F,45,Left,417.631,0.863268423
Condition A,F,45,Left,685.552,0.845042502
Condition A,F,45,Left,785.877,0.882243583
Condition A,F,45,Left,1979.663,0.89815479
Condition A,F,45,Left,1254.837,0.844741871
Condition A,F,45,Left,693.718,0.893808008
Condition A,F,45,Left,1326.775,0.900311853
Condition A,F,45,Left,1065.464,0.820134052
Condition A,F,45,Left,1693.077,0.88653939
Condition A,F,45,Left,700.718,0.839879073
Condition A,F,45,Left,1236.172,0.861739901
Condition A,F,45,Left,2171.369,0.824995423
Condition A,F,45,Left,1863.395,0.937801336
Condition A,F,45,Left,1654.191,0.875704979
Condition A,F,45,Left,727.549,0.876862016
Condition A,F,45,Left,468.96,0.927090245
Condition A,F,45,Left,1206.619,0.839287036
Condition A,F,45,Left,1025.412,0.770973557
Condition A,F,45,Left,877.258,0.862151362
Condition A,F,45,Left,402.465,0.912373025
Condition A,F,45,Left,1796.901,0.824365791
Condition A,F,45,Left,2226.198,0.880977753
Condition A,F,45,Left,900.978,0.884539598
Condition A,F,45,Left,1811.289,0.786557039
Condition A,F,45,Left,1794.957,0.858867629
Condition A,F,45,Left,364.358,0.812290818
Condition A,F,45,Left,1908.891,0.868037476
Condition A,F,45,Left,1632.026,0.86562218
Condition A,F,45,Left,1044.855,0.757607635
Condition A,F,45,Left,1856.396,0.835689104
Condition A,F,45,Left,1367.994,0.806137221
Condition A,F,45,Left,374.857,0.833231376
Condition A,F,45,Left,411.409,0.90034196
Condition A,F,45,Left,486.069,0.90513126
Condition A,F,45,Left,309.529,0.888467951
Condition A,F,45,Left,1868.839,0.779856695
Condition A,F,45,Left,2239.419,0.900932389
Condition A,F,45,Left,711.606,0.846040755
Condition A,F,45,Left,508.234,0.946014129
Condition A,F,45,Left,1310.054,0.887113107
Condition A,F,45,Left,2373.574,0.906521144
Condition A,F,45,Left,2026.326,0.729292209
Condition A,F,45,Left,937.919,0.943181615
Condition A,F,45,Left,645.111,0.800305358
Condition A,F,45,Left,2083.876,0.921330845
Condition A,F,45,Left,2132.095,0.853490564
Condition A,F,45,Left,830.984,0.825190391
Condition A,F,45,Left,1946.222,0.899237442
Condition A,F,45,Left,586.005,0.836704931
Condition A,F,45,Left,1286.723,0.805919912
Condition A,F,45,Left,1119.126,0.817086351
Condition A,F,45,Left,2019.715,0.854049733
Condition A,F,45,Left,1734.684,0.868686769
Condition A,F,45,Left,1720.685,0.798444241
Condition A,F,45,Left,457.294,0.882971957
Condition A,F,45,Left,1452.375,0.850762048
Condition A,F,45,Left,1939.222,0.875016017
Condition A,F,45,Left,655.61,0.89867228
Condition A,F,45,Left,461.96,0.874249573
Condition A,F,45,Left,678.164,0.836316696
Condition A,F,45,Left,1859.896,0.809119585
Condition A,F,45,Left,1985.885,0.895330763
Condition A,F,45,Left,1796.512,0.892142512
Condition A,F,45,Left,2234.364,0.847186754
Condition A,F,45,Left,2086.21,0.857803378
Condition A,F,45,Left,1123.403,0.897684463
Condition A,F,45,Right,1628.138,0.836390742
Condition A,F,45,Right,1261.447,0.827059222
Condition A,F,45,Right,1561.644,0.876584902
Condition A,F,45,Right,921.976,0.864733285
Condition A,F,45,Right,403.632,0.870136358
Condition A,F,45,Right,945.696,0.951529931
Condition A,F,45,Right,622.558,0.833643448
Condition A,F,45,Right,1707.075,0.910460673
Condition A,F,45,Right,1916.28,0.755134709
Condition A,F,45,Right,1887.504,0.894903352
Condition A,F,45,Right,1644.859,0.906724567
Condition A,F,45,Right,1889.449,0.795906511
Condition A,F,45,Right,1381.603,0.918867561
Condition A,F,45,Right,992.748,0.863717416
Condition A,F,45,Right,725.215,0.853663341
Condition A,F,45,Right,730.659,0.874621291
Condition A,F,45,Right,915.755,0.898221106
Condition A,F,45,Right,987.693,0.872306697
Condition A,F,45,Right,829.818,0.924255076
Condition A,F,45,Right,1372.66,0.904569342
Condition A,F,45,Right,811.153,0.864426688
Condition A,F,45,Right,1663.135,0.950695452
Condition A,F,45,Right,750.88,0.826995417
Condition A,F,45,Right,1556.2,0.799967329
Condition A,F,45,Right,1910.836,0.834980495
Condition A,F,45,Right,1364.883,0.909149182
Condition A,F,45,Right,1013.357,0.858506125
