Condition,Sex,Subject,Leg,Fibre_Area,Circularity
Condition B,M,22,L,2383.684,0.74521565
Condition B,M,22,L,2040.713,0.870294162
Condition B,M,22,L,1057.298,0.907347147
Condition B,M,22,L,1104.35,0.835110704
Condition B,M,22,L,1854.063,0.866072813
Condition B,M,22,L,2181.479,0.910067975
Condition B,M,22,L,869.87,0.86152151
Condition B,M,22,L,1285.945,0.835211397
Condition B,M,22,L,1133.514,0.848257842
Condition B,M,22,L,662.221,0.723309916
Condition B,M,22,L,2687.769,0.940694255
Condition B,M,22,L,2993.021,0.931341996
Condition B,M,22,L,1118.348,0.809456778
Condition B,M,22,L,781.988,0.831415666
Condition B,M,22,L,871.425,0.833923191
Condition B,M,22,L,995.081,0.729029319
Condition B,M,22,L,1542.978,0.823734339
Condition B,M,22,L,955.418,0.881735004
Condition B,M,22,L,905.256,0.932896903
Condition B,M,22,L,1128.07,0.855966962
Condition B,M,22,L,1273.113,0.880983523
Condition B,M,22,L,1779.014,0.851007999
Condition B,M,22,L,2624.386,0.854569189
Condition B,M,22,L,1456.653,0.811489108
Condition B,M,22,L,877.258,0.928585912
Condition B,M,22,L,817.763,0.846131138
Condition B,M,22,L,1493.594,0.767745321
Condition B,M,22,L,966.306,0.816632149
Condition B,M,22,L,628.39,0.913528232
Condition B,M,22,L,657.555,0.89210898
Condition B,M,22,L,1156.845,0.838491295
Condition B,M,22,L,782.377,0.800023156
Condition B,M,22,L,645.5,0.84291125
Condition B,M,22,L,1284.39,0.890636742
Condition B,M,22,L,1414.267,0.855641834
Condition B,M,22,L,1738.962,0.872965993
Condition B,M,22,L,2228.142,0.85417658
Condition B,M,22,L,825.929,0.847551873
Condition B,M,22,L,1291,0.768926867
Condition B,M,22,L,1104.738,0.765150648
Condition B,M,22,L,852.371,0.89268062
Condition B,M,22,L,1898.392,0.91157488
Condition B,M,22,L,1222.562,0.949676457
Condition B,M,22,L,1839.675,0.764528962
Condition B,M,22,L,1363.716,0.782629175
Condition B,M,22,L,1992.495,0.876234737
Condition B,M,22,L,1967.22,0.899207621
Condition B,M,22,L,999.359,0.657538751
Condition B,M,22,L,2684.658,0.818375766
Condition B,M,22,L,2350.242,0.886947949
Condition B,M,22,L,1119.515,0.908360224
Condition B,M,22,L,2184.979,0.847138773
Condition B,M,22,L,1874.672,0.839609161
Condition B,M,22,L,2265.472,0.913241992
Condition B,M,22,L,2620.886,0.777528759
Condition B,M,22,L,1105.127,0.845719314
Condition B,M,22,L,2369.296,0.882464745
Condition B,M,22,L,2547.392,0.949066801
Condition B,M,22,L,1001.303,0.925254461
Condition B,M,22,L,2935.859,0.776060816
Condition B,M,22,L,2501.118,0.90124439
Condition B,M,22,L,1069.741,0.82258908
Condition B,M,22,L,1633.193,0.914447454
Condition B,M,22,L,532.732,0.970335648
Condition B,M,22,L,2244.863,0.801037284
Condition B,M,22,L,1256.781,0.788056121
Condition B,M,22,L,2530.283,0.84595919
Condition B,M,22,L,1137.013,0.940289932
Condition B,M,22,L,1418.156,0.797811265
Condition B,M,22,L,2227.753,0.778410668
Condition B,M,22,L,1772.403,0.894371626
Condition B,M,22,L,880.369,0.884738759
Condition B,M,22,L,1758.016,0.823294029
Condition B,M,22,L,1411.545,0.934737469
Condition B,M,22,L,3705.404,0.877823152
Condition B,M,22,L,2813.758,0.802166372
Condition B,M,22,L,1073.241,0.889787872
Condition B,M,22,L,1446.153,0.873477886
Condition B,M,22,L,911.477,0.852542318
Condition B,M,22,L,1481.928,0.890942699
Condition B,M,22,L,1089.184,0.947619325
Condition B,M,22,L,2291.136,0.847060686
Condition B,M,22,L,1800.79,0.876392476
Condition B,M,22,L,640.445,0.915312912
Condition B,M,22,L,1276.224,0.774293839
Condition B,M,22,L,2721.599,0.848546157
Condition B,M,22,L,1662.357,0.888832742
Condition B,M,22,L,1316.276,0.814223506
Condition B,M,22,L,742.714,0.932566868
Condition B,M,22,L,1402.991,0.893187359
Condition B,M,22,L,2027.104,0.942233445
Condition B,M,22,L,1022.301,0.786417134
Condition B,M,22,L,1842.008,0.932470741
Condition B,M,22,L,906.422,0.827176742
Condition B,M,22,L,1394.436,0.885546133
Condition B,M,22,L,991.97,0.934963967
Condition B,M,22,L,1969.553,0.894675058
Condition B,M,22,L,1166.178,0.864091688
Condition B,M,22,L,993.137,0.860043662
Condition B,M,22,L,1702.02,0.85806163
Condition B,M,22,L,2959.19,0.866454024
Condition B,M,22,L,1123.403,0.871389458
Condition B,M,22,L,1794.957,0.949891519
Condition B,M,22,L,2278.304,0.935075753
Condition B,M,22,L,1466.374,0.845390313
Condition B,M,22,L,2159.703,0.760251099
Condition B,M,22,L,853.149,0.93192025
Condition B,M,22,L,732.993,0.8632868
Condition B,M,22,L,1039.8,0.794535664
Condition B,M,22,L,2162.036,0.923389358
Condition B,M,22,L,1393.269,0.827251162
Condition B,M,22,L,2409.737,0.895517533
Condition B,M,22,L,1520.036,0.828178785
Condition B,M,22,L,973.694,0.878387708
Condition B,M,22,L,644.722,0.838677634
Condition B,M,22,L,2600.665,0.789408944
Condition B,M,22,L,2704.879,0.85930942
Condition B,M,22,L,1521.98,0.837700104
Condition B,M,22,L,1559.699,0.917559564
Condition B,M,22,L,1089.184,0.946957332
Condition B,M,22,L,1952.054,0.80736365
Condition B,M,22,L,2380.184,0.899489404
Condition B,M,22,L,585.616,0.928258537
Condition B,M,22,L,1846.286,0.86396694
Condition B,M,22,L,948.418,0.923100637
Condition B,M,22,L,951.14,0.7413072
Condition B,M,22,L,1430.599,0.933937584
Condition B,M,22,L,2875.197,0.823081255
Condition B,M,22,L,1225.672,0.868021069
Condition B,M,22,L,2054.323,0.757682208
Condition B,M,22,L,990.026,0.861707673
Condition B,M,22,L,1582.642,0.861744313
Condition B,M,22,L,962.417,0.923721967
Condition B,M,22,L,2521.339,0.801419865
Condition B,M,22,L,863.259,0.852640924
Condition B,M,22,L,1759.96,0.933732796
Condition B,M,22,L,2408.571,0.904009505
Condition B,M,22,L,1226.061,0.802698585
Condition B,M,22,L,2747.653,0.83660607
Condition B,M,22,L,1392.103,0.793462958
Condition B,M,22,L,2469.232,0.863233128
Condition B,M,22,L,2737.154,0.758966287
Condition B,M,22,L,770.712,0.802654399
Condition B,M,22,L,1923.668,0.870468431
Condition B,M,22,L,1794.957,0.883234069
Condition B,M,22,L,1768.904,0.882644418
Condition B,M,22,L,377.968,0.781122311
Condition B,M,22,L,992.359,0.72387008
Condition B,M,22,L,1181.343,0.80347873
Condition B,M,22,L,911.088,0.827847086
Condition B,M,22,L,955.418,0.868776896
Condition B,M,22,L,1263.003,0.858602014
Condition B,M,22,L,1874.283,0.798154607
Condition B,M,22,L,727.937,0.894415721
Condition B,M,22,L,833.317,0.933170826
Condition B,M,22,L,2641.884,0.803570622
Condition B,M,22,L,2212.588,0.923471632
Condition B,M,22,L,1088.795,0.850776763
Condition B,M,22,L,1200.008,0.872836108
Condition B,M,22,L,2206.366,0.815897205
Condition B,M,22,L,2360.353,0.849820647
Condition B,M,22,L,759.046,0.884253684
Condition B,M,22,L,1986.663,0.805616113
Condition B,M,22,L,426.574,0.724339342
Condition B,M,22,L,2253.417,0.855500828
Condition B,M,22,L,2110.707,0.816418825
Condition B,M,22,L,703.051,0.904037831
Condition B,M,22,L,1134.68,0.912858186
Condition B,M,22,L,1437.599,0.76915024
Condition B,M,22,L,2576.945,0.902649874
Condition B,M,22,L,2266.25,0.862030398
Condition B,M,22,L,2548.559,0.941814134
Condition B,M,22,L,2380.184,0.836031129
Condition B,M,22,L,948.807,0.767812543
Condition B,M,22,L,2349.076,0.820958603
Condition B,M,22,L,2198.589,0.779499373
Condition B,M,22,L,2711.489,0.829313682
Condition B,M,22,L,1361.383,0.807164431
Condition B,M,22,L,1113.293,0.899419268
Condition B,M,22,L,2645.773,0.884507529
Condition B,M,22,L,3106.955,0.878682568
Condition B,M,22,L,1546.478,0.857585378
Condition B,M,22,L,1811.678,0.834863711
Condition B,M,22,L,2224.253,0.880464967
Condition B,M,22,L,2486.731,0.771103057
Condition B,M,22,L,481.403,0.831902783
Condition B,M,22,L,1677.911,0.785061113
Condition B,M,22,R,1263.78,0.677434162
Condition B,M,22,R,1232.283,0.820215034
Condition B,M,22,R,1320.164,0.778996984
Condition B,M,22,R,1294.5,0.888725654
Condition B,M,22,R,890.09,0.860050943
Condition B,M,22,R,1000.914,0.858151135
Condition B,M,22,R,708.884,0.838020995
Condition B,M,22,R,757.49,0.854862296
Condition B,M,22,R,567.729,0.817970015
Condition B,M,22,R,660.665,0.824361375
Condition B,M,22,R,1047.188,0.912037632
Condition B,M,22,R,961.251,0.849908267
Condition B,M,22,R,1177.065,0.871957642
Condition B,M,22,R,570.062,0.909949607
Condition B,M,22,R,1556.977,0.812407968
Condition B,M,22,R,948.03,0.912319757
Condition B,M,22,R,1903.836,0.788714424
Condition B,M,22,R,948.807,0.782854891
Condition B,M,22,R,1002.858,0.792651157
Condition B,M,22,R,1176.677,0.938278112
Condition B,M,22,R,685.163,0.83277643
Condition B,M,22,R,1344.273,0.802478705
Condition B,M,22,R,1082.574,0.849945747
Condition B,M,22,R,1658.469,0.821152445
Condition B,M,22,R,2134.428,0.791638116
Condition B,M,22,R,1636.693,0.864252679
Condition B,M,22,R,1952.443,0.868808836
Condition B,M,22,R,1571.754,0.761851865
Condition B,M,22,R,873.758,0.852142687
Condition B,M,22,R,604.67,0.846220819
Condition B,M,22,R,1938.833,0.9468238
Condition B,M,22,R,1067.408,0.835171168
Condition B,M,22,R,1407.657,0.901192625
Condition B,M,22,R,580.561,0.808244665
Condition B,M,22,R,533.899,0.868752033
Condition B,M,22,R,1496.705,0.955362954
Condition B,M,22,R,1888.282,0.700923707
Condition B,M,22,R,1797.29,0.783985853
Condition B,M,22,R,511.734,0.845820267
Condition B,M,22,R,808.819,0.800900007
Condition B,M,22,R,1924.057,0.859857649
Condition B,M,22,R,1992.107,0.838877885
Condition B,M,22,R,1553.866,0.782745992
Condition B,M,22,R,579.784,0.928165131
Condition B,M,22,R,1675.189,0.853344024
Condition B,M,22,R,745.825,0.828439889
Condition B,M,22,R,519.9,0.9027003
Condition B,M,22,R,1441.876,0.841644272
Condition B,M,22,R,1019.19,0.886383362
Condition B,M,22,R,872.592,0.690818099
Condition B,M,22,R,1139.735,0.892494197
Condition B,M,22,R,614.78,0.911597552
Condition B,M,22,R,1706.298,0.842769441
Condition B,M,22,R,2092.82,0.872870026
Condition B,M,22,R,1170.066,0.913388006
Condition B,M,22,R,1331.052,0.778800746
Condition B,M,22,R,1398.713,0.846384238
Condition B,M,22,R,1336.107,0.82773293
Condition B,M,22,R,1306.554,0.872238373
Condition B,M,22,R,1959.443,0.84685607
Condition B,M,22,R,1751.016,0.774790468
Condition B,M,22,R,1466.374,0.828303446
Condition B,M,22,R,1738.184,0.899824672
Condition B,M,22,R,1972.664,0.847294692
Condition B,M,22,R,1082.185,0.89552923
Condition B,M,22,R,991.581,0.79044392
Condition B,M,22,R,1552.7,0.751504861
Condition B,M,22,R,580.561,0.6742997
Condition B,M,22,R,1135.458,0.67332442
Condition B,M,22,R,1016.468,0.85528886
Condition B,M,22,R,2422.958,0.888840755
Condition B,M,22,R,1969.164,0.867996486
Condition B,M,22,R,1553.866,0.691480767
Condition B,M,22,R,1146.346,0.748498244
Condition B,M,22,R,1374.604,0.703437602
Condition B,M,22,R,902.145,0.766439162
Condition B,M,22,R,1395.991,0.731062334
Condition B,M,22,R,1580.309,0.80014448
Condition B,M,22,R,1488.539,0.889531574
Condition B,M,22,R,900.589,0.870943909
Condition B,M,22,R,1430.599,0.890242819
Condition B,M,22,R,1459.375,0.633089717
Condition B,M,22,R,937.142,0.888079702
Condition B,M,22,R,690.996,0.887799991
Condition B,M,22,R,1602.473,0.617776349
Condition B,M,22,R,1115.626,0.83653619
Condition B,M,22,R,850.427,0.76126642
Condition B,M,22,R,1471.04,0.879074399
Condition B,M,22,R,1590.03,0.924516203
Condition B,M,22,R,928.587,0.789890513
Condition B,M,22,R,1346.218,0.701785634
Condition B,M,22,R,2614.275,0.869710606
Condition B,M,22,R,1898.392,0.731209216
Condition B,M,22,R,1347.384,0.765384398
Condition B,M,22,R,1510.315,0.872518764
Condition B,M,22,R,1649.914,0.833830157
Condition B,M,22,R,2121.595,0.86596101
Condition B,M,22,R,1471.818,0.871120853
Condition B,M,22,R,1013.357,0.900399237
Condition B,M,22,R,1528.202,0.844922907
Condition B,M,22,R,1074.797,0.838568717
Condition B,M,22,R,1406.101,0.692489831
Condition B,M,22,R,817.374,0.767527255
Condition B,M,22,R,1287.112,0.83095559
Condition B,M,22,R,1061.575,0.752214084
Condition B,M,22,R,936.753,0.864139154
Condition B,M,22,R,1417.767,0.69703032
Condition B,M,22,R,962.028,0.780088262
Condition B,M,22,R,1176.677,0.826941096
Condition B,M,22,R,1293.722,0.82240532
Condition B,M,22,R,1546.089,0.901135537
Condition B,M,22,R,734.159,0.839779302
Condition B,M,22,R,1863.007,0.743572244
Condition B,M,22,R,1502.538,0.853531442
Condition B,M,22,R,1256.003,0.852977336
Condition B,M,22,R,646.278,0.755238365
Condition B,M,22,R,1106.683,0.794620373
Condition B,M,22,R,1234.227,0.829240042
Condition B,M,22,R,1744.406,0.825019265
Condition B,M,22,R,1831.12,0.769063584
Condition B,M,22,R,1228.394,0.655405972
Condition B,M,22,R,1106.294,0.774312652
Condition B,M,22,R,784.71,0.84289385
Condition B,M,22,R,1754.516,0.783566631
Condition B,M,22,R,1588.863,0.800699838
Condition B,M,22,R,1378.881,0.749474233
Condition B,M,22,R,855.871,0.821976914
Condition B,M,22,R,1288.667,0.714058775
Condition B,M,22,R,1828.398,0.912664158
Condition B,M,22,R,1562.032,0.840852578
Condition B,M,22,R,1293.333,0.873570134
Condition B,M,22,R,930.142,0.911655942
Condition B,M,22,R,1661.191,0.814331829
Condition B,M,22,R,1811.289,0.766466665
Condition B,M,22,R,904.089,0.893792634
Condition B,M,22,R,1362.55,0.774113978
Condition B,M,22,R,1848.23,0.867818585
Condition B,M,22,R,1127.681,0.861486058
Condition B,M,22,R,1906.169,0.728514659
Condition B,M,22,R,1202.73,0.719311122
Condition B,M,22,R,1155.678,0.962130736
Condition B,M,22,R,668.443,0.920507523
Condition B,M,22,R,1298.388,0.740925802
Condition B,M,22,R,1899.17,0.808959814
Condition B,M,22,R,1132.347,0.939111011
Condition B,M,22,R,1745.572,0.872673194
Condition B,M,22,R,1176.288,0.890159287
Condition B,M,22,R,1498.26,0.936309711
Condition B,M,22,R,1287.5,0.7454338
Condition B,M,22,R,1206.23,0.874073531
Condition B,M,22,R,1814.788,0.78258311
Condition B,M,22,R,565.007,0.767281833
Condition B,M,22,R,1365.272,0.801697832
Condition B,M,22,R,887.757,0.82792563
Condition B,M,22,R,1132.347,0.748165485
Condition B,M,22,R,2191.978,0.689581856
Condition B,M,22,R,1847.841,0.872332744
Condition B,M,22,R,797.931,0.815986855
Condition B,M,22,R,1746.739,0.807861193
Condition B,M,22,R,1055.743,0.826787707
Condition B,M,22,R,1809.344,0.854096176
Condition B,M,22,R,1178.232,0.807446142
Condition B,M,22,R,1291.778,0.919871589
Condition B,M,22,R,1436.432,0.81506932
Condition B,M,22,R,897.478,0.797785941
Condition B,M,22,R,1570.976,0.594296177
Condition B,M,22,R,1780.18,0.853945588
Condition B,M,22,R,1100.85,0.866745476
Condition B,M,22,R,1666.635,0.921949872
Condition B,M,22,R,1723.407,0.884155136
Condition B,M,22,R,1276.612,0.752070931
Condition B,M,22,R,636.168,0.766982494
Condition B,M,22,R,1243.171,0.911651239
Condition B,M,22,R,1373.438,0.815207541
Condition B,M,22,R,1179.01,0.851940684
Condition B,M,22,R,1810.511,0.712896063
Condition B,M,22,R,1914.724,0.934025159
Condition B,M,22,R,1497.094,0.810994303
Condition B,M,22,R,944.53,0.814687542
Condition B,M,22,R,1617.639,0.799350068
Condition B,M,22,R,1553.089,0.763540862
Condition B,M,22,R,1345.051,0.919444097
Condition B,M,22,R,1015.69,0.772650352
Condition B,M,22,R,1597.418,0.753133569
Condition B,M,22,R,1785.624,0.908951506
Condition B,M,22,R,1435.654,0.82394741
Condition B,M,22,R,1562.032,0.820535309
Condition B,M,22,R,1422.822,0.748637249
Condition B,M,22,R,1143.235,0.711520144
Condition B,M,22,R,1512.648,0.805231364
Condition B,M,22,R,1709.797,0.7931991
Condition B,M,22,R,1923.668,0.692033571
Condition B,M,22,R,704.606,0.712915083
Condition B,M,22,R,653.666,0.806025736
Condition B,M,22,R,593.005,0.911678445
Condition B,M,22,R,1344.273,0.483758491
Condition B,M,22,R,1383.159,0.922047709
Condition B,M,22,R,2216.476,0.774903391
Condition B,M,22,R,891.646,0.83070785
Condition B,M,22,R,2261.583,0.784792478
Condition B,M,22,R,1064.686,0.860453658
Condition B,M,22,R,1978.885,0.792974032
Condition B,M,22,R,1177.454,0.866979059
Condition B,M,22,R,778.489,0.784920082
Condition B,M,22,R,2227.364,0.791533481
Condition B,M,22,R,2217.254,0.805015995
Condition B,M,22,R,1071.686,0.870769454
Condition C,M,26,L,3316.548,0.85653123
Condition C,M,26,L,3355.045,0.855254877
Condition C,M,26,L,2970.856,0.906359614
Condition C,M,26,L,1032.8,0.86944373
Condition C,M,26,L,2920.693,0.878767883
Condition C,M,26,L,3454.981,0.83462456
Condition C,M,26,L,2823.48,0.894862618
Condition C,M,26,L,1661.579,0.848711486
Condition C,M,26,L,950.752,0.805917698
Condition C,M,26,L,3990.824,0.845198172
Condition C,M,26,L,692.94,0.906318852
Condition C,M,26,L,1126.903,0.739722385
Condition C,M,26,L,3844.614,0.937029427
Condition C,M,26,L,4172.03,0.825346954
Condition C,M,26,L,3974.881,0.861735856
Condition C,M,26,L,4659.655,0.918610189
Condition C,M,26,L,5141.447,0.842160765
Condition C,M,26,L,4209.749,0.943020533
Condition C,M,26,L,2023.993,0.896822331
Condition C,M,26,L,3670.018,0.924338656
Condition C,M,26,L,2803.259,0.876047313
Condition C,M,26,L,3592.636,0.933470434
Condition C,M,26,L,3743.512,0.918908431
Condition C,M,26,L,3143.119,0.864696068
Condition C,M,26,L,1730.018,0.927876575
Condition C,M,26,L,3770.731,0.947726213
Condition C,M,26,L,3832.948,0.910290277
Condition C,M,26,L,943.752,0.912541989
Condition C,M,26,L,1131.181,0.856742333
Condition C,M,26,L,1475.318,0.921374658
Condition C,M,26,L,778.489,0.888705377
Condition C,M,26,L,1802.345,0.875209161
Condition C,M,26,L,1965.276,0.94456706
Condition C,M,26,L,3038.128,0.88891482
Condition C,M,26,L,3583.303,0.872826177
Condition C,M,26,L,2763.207,0.872663058
Condition C,M,26,L,4150.254,0.922365016
Condition C,M,26,L,3607.023,0.925765293
Condition C,M,26,L,2331.577,0.885465959
Condition C,M,26,L,1462.874,0.918855458
Condition C,M,26,L,2492.952,0.923747711
Condition C,M,26,L,1213.618,0.909339619
Condition C,M,26,L,2908.639,0.928630504
Condition C,M,26,L,2884.141,0.952292229
Condition C,M,26,L,3141.952,0.836421249
Condition C,M,26,L,2747.264,0.898694115
Condition C,M,26,L,2597.943,0.895394951
Condition C,M,26,L,3395.486,0.895995681
Condition C,M,26,L,3668.851,0.916953776
Condition C,M,26,L,4063.54,0.949388389
Condition C,M,26,L,4188.751,0.883789606
Condition C,M,26,L,2223.087,0.851288639
Condition C,M,26,L,1710.186,0.947688127
Condition C,M,26,L,2809.481,0.816255175
Condition C,M,26,L,1401.435,0.82017223
Condition C,M,26,L,3379.932,0.909072577
Condition C,M,26,L,2422.57,0.897288007
Condition C,M,26,L,4161.142,0.878922089
Condition C,M,26,L,2489.064,0.90794273
Condition C,M,26,L,1625.027,0.81171203
Condition C,M,26,L,3052.515,0.893244942
Condition C,M,26,L,1035.133,0.852658059
Condition C,M,26,L,302.141,0.804907816
Condition C,M,26,L,2549.725,0.917599272
Condition C,M,26,L,2544.67,0.895595182
Condition C,M,26,L,1122.237,0.874313849
Condition C,M,26,L,803.375,0.919777822
Condition C,M,26,L,1532.091,0.889193954
Condition C,M,26,L,1604.029,0.788890258
Condition C,M,26,L,1087.629,0.940139085
Condition C,M,26,L,226.703,0.785678631
Condition C,M,26,L,3671.962,0.725020434
Condition C,M,26,L,2219.587,0.914558782
Condition C,M,26,L,2305.524,0.875745087
Condition C,M,26,L,2763.985,0.902855211
Condition C,M,26,L,925.087,0.884010217
Condition C,M,26,L,3589.914,0.874698347
